time,roll_cmd,roll_actual,pitch_cmd,pitch_actual
79.955,0.4616989544959282,0.27946683934570704,0.0,0.0068927260840967695
79.987,0.41008976783406315,0.31033263846569287,0.0,0.006693000915541886
80.023,0.3123595288145948,0.3615941634766994,0.0,0.0058513934042764785
80.055,0.22173115732047344,0.3790651712395339,0.0,0.005335268915921443
80.087,0.1208218229980899,0.37476858079699427,0.0,0.005112607694988077
80.123,-0.02162861231827826,0.34823084170683294,0.0,0.004544030479621292
80.155,-0.1279928470518109,0.2929811946640078,0.0,0.0038795679133398213
80.187,-0.22846847176146926,0.25677940932455334,0.0,0.003624721447995509
80.223,-0.34527732328624566,0.16818510252449975,0.0,0.0030368469582325386
80.255,-0.4147285043013978,0.06129288696170687,0.0,0.0029239142958293685
80.287,-0.46494228913883556,0.005707688794444308,0.0,0.0030905544887558354
80.323,-0.4980382035209127,-0.09485635164277596,0.0,0.004426093890643183
80.355,-0.49593834567808864,-0.17956190090646496,0.0,0.0063284455778355436
80.387,-0.47074106730003495,-0.22066574561355862,0.0,0.006900065090436453
80.423,-0.40334801851738755,-0.2995884835735935,0.0,0.0070876328702670546
80.455,-0.3304791552007977,-0.35096435829900086,0.0,0.007214245256038786
80.487,-0.24215114150376302,-0.36056873623692376,0.0,0.0072894559125851145
80.523,-0.10751740893798688,-0.35806125334276534,0.0,0.007146613369811182
80.555,-3.967521760028528e-12,-0.32106273292072873,0.0,0.007125590238044804
80.587,0.10755882788581438,-0.2958142116163345,0.0,0.006759188166096458
80.623,0.242353136424454,-0.2267991680019518,0.0,0.005917040584602158
80.655,0.33083263669563634,-0.13693608438455598,0.0,0.005920512901848005
80.687,0.40381814875948097,-0.08613686705598789,0.0,0.0062344171335595765
80.723,0.47119835989217274,0.017138955315441066,0.0,0.006770511446466194
80.755,0.49617459311668494,0.12421198758315571,0.0,0.006586300956287845
80.787,0.4978114034121801,0.17560105539327003,0.0,0.006343486229917639
80.823,0.4636676334785118,0.2665474017146191,0.0,0.005889355797658526
80.855,0.41234463148818185,0.3405368199577571,0.0,0.0052937248591518864
80.887,0.3415474792946415,0.36753839289399587,0.0,0.005127435451733667
80.923,0.2227112237461629,0.3999939999005935,0.0,0.004491921644209324
80.955,0.1206899712692202,0.39119143272506574,0.0,0.004118458475248017
80.987,0.012920717520970694,0.3721049214356969,0.0,0.004090356438987685
81.023,-0.13089608683232729,0.30951434488176366,0.0,0.004356366207786943
81.055,-0.2322278378165707,0.2231479799146119,0.0,0.005045870110261293
81.087,-0.3225850487950506,0.17396865571699024,0.0,0.005615179275898555
81.123,-0.4186554152629499,0.06830893436759507,0.0,0.007033574474040754
81.155,-0.467943740851507,-0.04382585668505168,0.0,0.007592733668076368
81.187,-0.49500153186410867,-0.09775544598321552,0.0,0.00777421225094211
81.223,-0.49438858612897657,-0.19370263633331117,0.0,0.008121316487079418
81.255,-0.46640447384063005,-0.26966556585110635,0.0,0.00834004208190786
81.287,-0.4161762959627651,-0.29568399116984756,0.0,0.008481263327471822
81.323,-0.3188408760481142,-0.33650638778709113,0.0,0.008390995458175017
81.355,-0.22755490640654275,-0.35391678312202446,0.0,0.008073248813583608
81.387,-0.12535871460127684,-0.34824619106353655,0.0,0.007941785383016433
81.423,0.019399961559828503,-0.3178241437030115,0.0,0.0073730891481437405
81.455,0.1276131930447713,-0.2569539644638878,0.0,0.007392553341343495
81.487,0.22975295985344005,-0.21856133696651348,0.0,0.0075435876265509605
81.523,0.34808440759390585,-0.13084176177964196,0.0,0.007392104074326259
81.555,0.4179036806829575,-0.03261697951313825,0.0,0.007424037175251292
81.587,0.46767397014558293,0.020564769605480367,0.0,0.006828921790873574
81.623,0.49882500022977466,0.12053097503330586,0.0,0.006332859375904166
81.655,0.494290421413519,0.21702402378527386,0.0,0.005993000867107041
81.687,0.46594815120972327,0.2603902803561113,0.0,0.005814644515598766
81.723,0.3935965466973112,0.3298092770463405,0.0,0.0052682223941820224
81.755,0.3167714657260039,0.3766336996549692,0.0,0.004579303392037394
81.787,0.2246218431739713,0.3877899065786374,0.0,0.004384057644113992
81.823,0.08566511119358702,0.37650607873112807,0.0,0.004510313035256806
81.855,-0.024102379395620616,0.3318833502117789,0.0,0.00485390006250433
81.887,-0.13274465754461223,0.2992854223312464,0.0,0.004857814266541672
81.923,-0.26678976625728806,0.22061261648243813,0.0,0.004996490237639035
81.955,-0.3528863304486152,0.12430130837252917,0.0,0.005707238519662916
81.987,-0.42188893390490806,0.07329733282014655,0.0,0.0064194326376544545
82.023,-0.4816151319893895,-0.03262949872365709,0.0,0.007301024387947352
82.055,-0.4993485933895825,-0.13361552579281707,0.0,0.008149900500414602
82.087,-0.49279216571057854,-0.18080145654168625,0.0,0.008348397887292731
82.123,-0.4469393749730846,-0.2556340216391603,0.0,0.009174587116918057
82.155,-0.38685376888841394,-0.3139794423208789,0.0,0.0093016475346728
82.187,-0.30787454028331673,-0.3360091554517089,0.0,0.009055419530411698
82.223,-0.1799167415018394,-0.35294045833524645,0.0,0.008618491291521648
82.255,-0.07301561509278481,-0.33888338558345016,0.0,0.007946516675337162
82.287,0.037496586136453104,-0.3189860715650164,0.0,0.007759661683791119
82.323,0.18112816670366014,-0.26297535457338994,0.0,0.007007676681433401
82.355,0.27922013131985907,-0.18572420438422432,0.0,0.006315706693706223
82.387,0.36365905250881897,-0.14001288911456328,0.0,0.005846391944494464
82.423,0.44793977636582166,-0.03674646963002174,0.0,0.0053017259753542715
82.455,0.4858715362769219,0.07223306687299993,0.0,0.004646650646792239
82.487,0.49993515562777147,0.12829028553823055,0.0,0.004537906442317558
82.523,0.4804900511493428,0.22326907131358162,0.0,0.004444284944253188
82.555,0.438153340022055,0.29142959790108586,0.0,0.0047850349583490265
82.587,0.3742092582794085,0.3184459701468319,0.0,0.0050032763665099865
82.623,0.2608828808426374,0.3604226575941412,0.0,0.004949426474354285
82.655,0.16024863231348374,0.37203499325780454,0.0,0.00479650672363531
82.687,0.05165988550498829,0.3637548236248206,0.0,0.004743804002002065
82.723,-0.09620985927864169,0.32579985943881495,0.0,0.004519161390194908
82.755,-0.2023154539420291,0.2562875383582695,0.0,0.00476466496756445
82.787,-0.29844042436058626,0.21113696551181937,0.0,0.005436570061271882
82.823,-0.4029270956729046,0.11009616538839628,0.0,0.0066661546101275
82.855,-0.45847086139512894,-0.0031262408409398817,0.0,0.007555353873452088
82.887,-0.4912707653297863,-0.06048982460850197,0.0,0.007692455801379009
82.923,-0.4969366242698976,-0.16875094649615768,0.0,0.008038992220722983
82.955,-0.47232577474139326,-0.2564097428738816,0.0,0.008552456641170525
82.987,-0.4241940005970799,-0.2923799304990726,0.0,0.008748773949031721
83.023,-0.3276840688431014,-0.34227433848076866,0.0,0.009015467127137848
83.055,-0.23569836841238823,-0.3746001794461762,0.0,0.008322387002532029
83.087,-0.13191607069945374,-0.37600995815582494,0.0,0.00802520464740365
83.123,0.01582077568084043,-0.3543558313965161,0.0,0.0074575780332265165
83.155,0.12647375964754345,-0.30387531536206897,0.0,0.006561648419120353
83.187,0.23084047939475233,-0.2656821543158547,0.0,0.006440318978366827
83.223,0.35125065167146696,-0.17217332789623205,0.0,0.006823825156318618
83.255,0.42161599434483105,-0.06560424705948535,0.0,0.007479049717508923
83.287,0.4708611343582937,-0.0075278214166779375,0.0,0.007605586368986989
83.323,0.49952290336288824,0.10680975101841135,0.0,0.007337032013322629
83.355,0.4918360691580784,0.21065431215567343,0.0,0.006886289303652149
83.387,0.4594161679763741,0.25993508870251814,0.0,0.006490623083818494
83.423,0.3806581058478689,0.3379859051758869,0.0,0.006061836154028747
83.455,0.2987635935696596,0.3888525716597138,0.0,0.005395054947390987
83.487,0.2017787962441913,0.39566953992435444,0.0,0.005326687302103673
83.523,0.0574995227947336,0.3815865307564429,0.0,0.005440621849636849
83.555,-0.054867155547155516,0.32902424418292237,0.0,0.005829693073832242
83.587,-0.1645027952315811,0.2949669799090794,0.0,0.005867902443193799
83.623,-0.2969006739463074,0.20918111190369992,0.0,0.006083993927353775
83.655,-0.37933450024146187,0.10570115068181228,0.0,0.006951807549856662
83.687,-0.4425816753657718,0.04866954181425592,0.0,0.006956384252384214
83.723,-0.49164657431437203,-0.061114018535968824,0.0,0.007744815224581902
83.755,-0.49954369891286204,-0.17261260359633676,0.0,0.008604253480328776
83.787,-0.48207357847352084,-0.20693084542891907,0.0,0.009141757266577035
83.823,-0.4209870472912355,-0.28359170177065113,0.0,0.009642711368438597
83.855,-0.34981296492453123,-0.3449124540671886,0.0,0.009342083040812285
83.887,-0.2608024744817503,-0.36467082316949206,0.0,0.009023936301789626
83.923,-0.12228454732206404,-0.3711688902465308,0.0,0.008638457371797316
83.955,-0.01036651292199811,-0.3405432207482868,0.0,0.008863792893695484
83.987,0.10212185379859264,-0.3108746023032523,0.0,0.009175151359311517
84.023,0.243094714604784,-0.23170301163812804,0.0,0.01057257816340196
84.055,0.33505140355908053,-0.1358863411679606,0.0,0.0120354000923103
84.087,0.40989826095226695,-0.07430911028100702,0.0,0.012413525830431765
84.123,0.47657218713390637,0.02124814841304807,0.0,0.01232711577707918
84.155,0.4983838354290429,0.13012929835126458,0.0,0.011148189857959232
84.187,0.4946391873692575,0.1807845063020039,0.0,0.010289457753109528
84.223,0.45036416984173455,0.26359344883552627,0.0,0.009442412161080344
84.255,0.3898712227425196,0.32086878786238393,0.0,0.008859140779044674
84.287,0.30930822110626016,0.33977782273120094,0.0,0.008628763218601449
84.323,0.1779219180129407,0.358312849653395,0.0,0.008094943408813794
84.355,0.06796153559613986,0.35233990720198155,0.0,0.006953511892599675
84.387,-0.04554250514214805,0.3333140836068045,0.0,0.006866007312683261
84.423,-0.19228968884051084,0.2749662672684239,0.0,0.006275738783314995
84.455,-0.2915366940322678,0.19303331687164577,0.0,0.006127105765145467
84.487,-0.3757543172961243,0.1447213090666947,0.0,0.006286356142922831
84.523,-0.4572486232821081,0.04321689138089069,0.0,0.00796646654085251
84.555,-0.4911436253650257,-0.05464388061364991,0.0,0.010658969939471396
84.587,-0.4996074869078996,-0.10532517902284867,0.0,0.011564022537010511
84.623,-0.47071988529471787,-0.19836342407881752,0.0,0.012580559548937845
84.655,-0.4203447457741346,-0.2772112295721968,0.0,0.012618559524566688
84.687,-0.34812161785187146,-0.3103317717716777,0.0,0.01202733273901849
84.723,-0.22442535049104545,-0.359183986744289,0.0,0.010549575004113283
84.755,-0.11733354764241352,-0.3642170661872802,0.0,0.00951988443149502
84.787,-0.004094234866551786,-0.35672791610904325,0.0,0.008740924533862155
84.823,0.14625953992228757,-0.3150602682117286,0.0,0.007334117229924639
84.855,0.25092899539443125,-0.24040706746016774,0.0,0.007028850426746872
84.887,0.3425408326526417,-0.1932959630882906,0.0,0.007306290002011338
84.923,0.4362123089967857,-0.08901472221716643,0.0,0.008072608567745552
84.955,0.48032175896669027,0.02715280468862674,0.0,0.008107140245670762
84.987,0.4993180654687923,0.08553376820041456,0.0,0.007694008841642034
85.023,0.4840116416814321,0.19445844001627727,0.0,0.007353489299150171
85.055,0.44279818353272615,0.29865982968232474,0.0,0.006852034250017076
85.087,0.37834677919260745,0.3336345948884754,0.0,0.006864565819696021
85.123,0.26222161997341814,0.373462650918442,0.0,0.006879766682498758
85.155,0.1583874815451449,0.38095459204278537,0.0,0.006609979578254024
85.187,0.04618850877222741,0.37589119205603144,0.0,0.006163034357762613
85.223,-0.10620848004230644,0.333686741907106,0.0,0.005831991051606693
85.255,-0.21480647904104364,0.2572266462331029,0.0,0.006083566733982426
85.287,-0.3121227461652587,0.21047269914984781,0.0,0.006089657677416842
85.323,-0.41555450867707644,0.10527962346976971,0.0,0.00606164218651619
85.355,-0.46805432648984313,-0.0027007703112486166,0.0,0.007538201411117186
85.387,-0.49584460167009436,-0.05770323755802364,0.0,0.008388612795168874
85.423,-0.49207363176121377,-0.16412506270578475,0.0,0.009356330187062691
85.455,-0.4587836861255822,-0.25212235116972537,0.0,0.010162601801929405
85.487,-0.4011836957830696,-0.2881883385488961,0.0,0.010060831498362934
85.523,-0.29196595401713576,-0.3354797907745802,0.0,0.010615738321233591
85.555,-0.19134171617736143,-0.34214472450210115,0.0,0.01123771044974019
85.587,-0.08052261237941123,-0.3304208542046649,0.0,0.011428505410281129
85.623,0.07289673525215587,-0.2985476221827488,0.0,0.010958262722680898
85.655,0.18428132932596264,-0.2376119107602499,0.0,0.010488432575491487
85.687,0.28589849049385724,-0.19942639826067407,0.0,0.010292940918022606
85.723,0.39693168750829255,-0.09904208066337353,0.0,0.009154376956947586
85.755,0.45608867166944145,-0.009556963183333784,0.0,0.008473893408514219
85.787,0.4909344660546472,0.04209806707193908,0.0,0.007840419517686785
85.823,0.49651694440217403,0.13963229786580847,0.0,0.007573289917091685
85.855,0.4697178364667052,0.22779167414437773,0.0,0.007421109332996272
85.887,0.4177885131257681,0.26239878519944776,0.0,0.00767235240872584
85.923,0.3143913544515474,0.3170703838048589,0.0,0.007608822219614869
85.955,0.21657788031005543,0.33919509320879415,0.0,0.007602978896270875
85.987,0.1071185201781016,0.3389935596977878,0.0,0.007577098815891054
86.023,-0.04676249522908704,0.30922567225957903,0.0,0.00796731171922088
86.055,-0.1600998308199366,0.24786014910341572,0.0,0.00870265050846617
86.087,-0.26487400159649815,0.2092969984036807,0.0,0.008757223178638664
86.123,-0.38160061581741794,0.12056533167688195,0.0,0.009316401463770227
86.155,-0.44578816091073803,0.019589249994076092,0.0,0.009671248823113827
86.187,-0.4859838448575717,-0.040628122692260384,0.0,0.010231591722280834
86.223,-0.4986686991411279,-0.1298373307887901,0.0,0.010736865770349506
86.255,-0.4767980814302546,-0.22423289976553631,0.0,0.010408231626143596
86.287,-0.42917207749577363,-0.2653015753379502,0.0,0.01014336554373009
86.323,-0.33019203019607996,-0.3365203203397311,0.0,0.009153843205426412
86.355,-0.23452000856863017,-0.3716665146946171,0.0,0.008526577949765964
86.387,-0.12611887241638006,-0.37440977984492896,0.0,0.008097524005387173
86.423,0.028029510439602005,-0.35037208521718277,0.0,0.0075569648696813055
86.455,0.1427354617863334,-0.29598253380336226,0.0,0.006863650247319441
86.487,0.24973717980626225,-0.25918405036493575,0.0,0.006411969496547918
86.523,0.3704634312939075,-0.16712250941745818,0.0,0.005965101717399899
86.555,0.4381533400256452,-0.059893160139258945,0.0,0.006186310117056251
86.587,0.4820347918436366,-0.0037967448393414578,0.0,0.006322770862786404
86.623,0.4995387542676843,0.10632406574821013,0.0,0.006594373894859248
86.655,0.4809494696001799,0.20521609421526307,0.0,0.006761393476435513
86.687,0.43613013780902987,0.24878622553869442,0.0,0.006823684853414445
86.723,0.3399381023465985,0.31650745702501454,0.0,0.006795185809923595
86.755,0.2455431047134335,0.36421288131723906,0.0,0.006172818988482336
86.787,0.1376942704841966,0.3751703241936597,0.0,0.005822117717010997
86.823,-0.01679415113704482,0.36549820198622,0.0,0.005446351539617227
86.855,-0.13246673826395086,0.31924382781137056,0.0,0.004737369853405066
86.887,-0.2409229484511567,0.2838599981075876,0.0,0.004543996031917552
86.923,-0.3641115119056287,0.19086041910002471,0.0,0.004229808973018191
86.955,-0.43384802713176907,0.08133163086896424,0.0,0.004580255478818815
86.986,-0.47978302080995405,0.022653252286735006,0.0,0.004701390446565261
87.023,-0.49980397660216663,-0.09074424159397651,0.0,0.005629319631564012
87.055,-0.4827931027498492,-0.19539423790470392,0.0,0.006282265973839209
87.087,-0.43919839584565357,-0.2383221188114558,0.0,0.006853720063985541
87.123,-0.34401754641849824,-0.3086105686081597,0.0,0.00746106473462586
87.155,-0.24990930454158622,-0.34544986668165933,0.0,0.007749480336033251
87.187,-0.14197729882956606,-0.3563464644908911,0.0,0.007405990883522665
87.223,0.013088735872719715,-0.3496656468725638,0.0,0.00686611732914473
87.255,0.12943481026170128,-0.302381683626893,0.0,0.006475661528220816
87.287,0.23866243251072286,-0.26590824347362557,0.0,0.006312044380418573
87.323,0.3628603221761858,-0.17560928369699247,0.0,0.006486868725768015
87.355,0.43322198943015483,-0.07155336703360207,0.0,0.007232911591894345
87.387,0.4795880150065601,-0.017643956596838883,0.0,0.007755990048709138
87.423,0.49980221343141085,0.09364717526703288,0.0,0.007857405778018531
87.455,0.4826293064897832,0.20372388502309643,0.0,0.00766208793327305
87.487,0.4386265867120094,0.23976505231858802,0.0,0.0074423097413774284
87.523,0.34260147431766824,0.32043453463222754,0.0,0.006645044709096702
87.555,0.24772933420770263,0.36496418249760004,0.0,0.005828765876426893
87.587,0.1390225939443208,0.3718902803318761,0.0,0.005433946397607579
87.623,-0.01691974340788392,0.354782646326395,0.0,0.004937429208548546
87.655,-0.1336780518860501,0.30163663544577923,0.0,0.0044724596194288474
87.687,-0.24301235154653966,0.26338541011750266,0.0,0.004686989585167666
87.723,-0.3667702279833708,0.17037573469270834,0.0,0.00491510023596963
87.755,-0.4363247344573068,0.0635804043156837,0.0,0.005487843770147526
87.787,-0.48147983673346995,0.0074772469943220924,0.0,0.005429655805636617
87.823,-0.4995306241378134,-0.10171797863284443,0.0,0.005877479230765795
87.855,-0.4804306963868822,-0.19946627196947952,0.0,0.006180803172492774
87.887,-0.4343675023351225,-0.24271034313646883,0.0,0.006518620178306251
87.923,-0.33562989105400415,-0.30705315751657386,0.0,0.0064358646865586835
87.955,-0.23894741440662398,-0.34252229050224847,0.0,0.006179877205581809
87.987,-0.12879213988406052,-0.3500797772202779,0.0,0.005846052389394197
88.023,0.02828043908045805,-0.3426432184916382,0.0,0.004876662490134383
88.055,0.1451423386376354,-0.29068498585528685,0.0,0.0049444249072221
88.087,0.2538626383390699,-0.2512111234372825,0.0,0.0051088932213216665
88.123,0.3756506696736473,-0.1549245019633923,0.0,0.005654321032578829
88.155,0.4429075691611227,-0.043597468781571995,0.0,0.005479697245766333
88.187,0.4851597466676279,0.01445846113643518,0.0,0.00572450785673256
88.223,0.4986456905189319,0.12407660891338723,0.0,0.005350382381957175
88.255,0.4758427782644526,0.2225383767123614,0.0,0.004904871654995188
88.287,0.426079014133244,0.26206580247769595,0.0,0.004575351316431789
88.323,0.3228166183517365,0.32557397884442685,0.0,0.004393826794428935
88.355,0.22334878455535018,0.36600444220055584,0.0,0.0038582208051945533
88.387,0.11116540784800873,0.3735346028853901,0.0,0.0035625525576748218
88.423,-0.04713782064748625,0.36086440739444003,0.0,0.003051239785079256
88.455,-0.16366667192371243,0.3077518578149921,0.0,0.0027597498147242335
88.487,-0.2709218067084693,0.2673161246612512,0.0,0.0027673692686942656
88.523,-0.38904719960190465,0.16985320288265693,0.0,0.003373130195541638
88.555,-0.45241352623809006,0.05633152301911591,0.0,0.00398040701553279
88.587,-0.4899943917262686,-0.00071625335146831,0.0,0.0041944446411877005
88.623,-0.4964649283686724,-0.11562670696581914,0.0,0.0047263853305410455
88.655,-0.46819229867550655,-0.22664741381465106,0.0,0.004746370949664293
88.687,-0.41313946402068247,-0.27397043359395223,0.0,0.004939642097377705
88.723,-0.3036738465332079,-0.33824874075129535,0.0,0.004846001101355436
88.755,-0.2005902659856938,-0.363799874570805,0.0,0.004778221946283444
88.787,-0.08597460824923418,-0.3625882341129988,0.0,0.0047518010975384824
88.823,0.07339398232048724,-0.330301437622308,0.0,0.004547255459749047
88.855,0.18894463239718173,-0.2651142489025611,0.0,0.004368783268691333
88.887,0.29368099760681987,-0.22215663461787172,0.0,0.00422382322467187
88.923,0.4062129494901607,-0.12376633526837712,0.0,0.004639448336851997
88.955,0.46395717596834957,-0.015214691264095508,0.0,0.004914686616496725
88.987,0.49500596197551155,0.040255736559583914,0.0,0.005016789296130255
89.023,0.4919730261937546,0.14617605020627225,0.0,0.004549625029919439
89.055,0.4565061290478084,0.23717675235251692,0.0,0.004282421555787162
89.087,0.3946790749263642,0.27638442361843873,0.0,0.0038744399713536142
89.123,0.27755847220228796,0.34204267391530235,0.0,0.003271836938301373
89.155,0.17025541792978507,0.3710950232615607,0.0,0.002775495714594607
89.187,0.053065827877041886,0.3712620168903727,0.0,0.0025196626748881148
89.223,-0.10682237577987627,0.34502950145288713,0.0,0.002182985830503714
89.255,-0.2204631683121597,0.2766971577427283,0.0,0.0021909290598738887
89.287,-0.3213592421011217,0.23162476859717454,0.0,0.0023813731791769953
89.323,-0.426068328136651,0.12689106330777755,0.0,0.0031334557174223345
89.355,-0.47629889191641345,0.012945125792765863,0.0,0.0038339092575696457
89.387,-0.4988634262257624,-0.05710436746457962,0.0,0.004023430874602946
89.423,-0.48383779708268904,-0.1619877963273313,0.0,0.004524973603825354
89.455,-0.43954589529305044,-0.23998411662677582,0.0,0.004764125351720395
89.487,-0.369632074324516,-0.277193653509889,0.0,0.0048460035197480265
89.523,-0.24374370741342202,-0.3385004387065291,0.0,0.004453053408253971
89.555,-0.13193652496901712,-0.3644877994012948,0.0,0.003914040169798584
89.587,-0.012386817833795936,-0.36100673687405943,0.0,0.003692437518094434
89.623,0.1469803761822467,-0.3264598371483642,0.0,0.002945165869662972
89.655,0.25742178829396994,-0.2555206994277169,0.0,0.00249180605289955
89.687,0.3528345809171375,-0.20849824498350109,0.0,0.002269878466069937
89.723,0.4471553570317728,-0.10119862214847355,0.0,0.002080860686450682
89.755,0.4878209322912863,0.01620969486806332,0.0,0.0023494402441874202
89.787,0.4998827528375152,0.07311457120417941,0.0,0.002381071661358761
89.823,0.4704438429478518,0.1878754701817649,0.0,0.0023587859099584597
89.855,0.415865663130086,0.28574385462666385,0.0,0.002234167040199835
89.887,0.33681576108232997,0.3216952652458256,0.0,0.0021450595498887885
89.923,0.20152006676575732,0.36244223972557293,0.0,0.0022297507510333583
89.955,0.08534551996849042,0.3681563581068745,0.0,0.0021460942066476173
89.987,-0.03589869587364705,0.3589278959535851,0.0,0.0019939936979574036
90.023,-0.1931013849209844,0.3091574172381915,0.0,0.0021990895197078605
90.055,-0.29863762475002786,0.22528669847474328,0.0,0.002480041966368424
90.087,-0.38656849691753437,0.175014979421078,0.0,0.0024956679932528376
90.123,-0.46759613584211374,0.06355059247700291,0.0,0.0030603030215130547
90.155,-0.49651574124539277,-0.05023342128192095,0.0,0.0037238173934290297
90.187,-0.4960468109441193,-0.10646836493292773,0.0,0.004041363352652505
90.223,-0.4499539738053123,-0.21770510835237497,0.0,0.004033291184012448
90.255,-0.38390145515833635,-0.3006656341671372,0.0,0.004006670368126553
90.287,-0.2950434138395195,-0.3240425400054358,0.0,0.004048127943411852
90.323,-0.1503293461697757,-0.33826562284410805,0.0,0.004505206058132934
90.355,-0.030454586499704728,-0.32882543176596407,0.0,0.0043776344499780375
90.387,0.09127246498304811,-0.31726937865475346,0.0,0.004022280512446079
90.423,0.24397271595641595,-0.26873202865234525,0.0,0.003112746627979099
90.455,0.342445274152438,-0.18449377895915867,0.0,0.0024744445336135268
90.487,0.42053475430668014,-0.1337197459122833,0.0,0.002449299838676865
90.523,0.4850684423115047,-0.017584290429890903,0.0,0.0019063552032076222
90.555,0.5,0.09839033815476807,0.0,0.001846176670335986
90.587,0.4850581533060624,0.15334171536929353,0.0,0.00168184099621869
90.623,0.4204098055725404,0.2464542228193191,0.0,0.001851789234709557
90.655,0.3421017557685478,0.3208362573338663,0.0,0.0019167532143035857
90.687,0.2432772552508835,0.34739652891885753,0.0,0.002017564348370371
90.723,0.08993313060054423,0.3707671899002919,0.0,0.0020363707246934615
90.755,-0.032335821481377466,0.3553648124572695,0.0,0.0020231794197053026
90.787,-0.1527049818853867,0.33314954688964127,0.0,0.002038506146067634
90.823,-0.29780990802515867,0.2613892035723787,0.0,0.0019664952530205836
90.855,-0.38660485788137144,0.16350983572349906,0.0,0.002448644447331416
90.887,-0.4521681066119806,0.10721801368765542,0.0,0.002637517192445416
90.923,-0.4968151324248269,-0.012847450284689865,0.0,0.003266998865157814
90.955,-0.495570759876892,-0.13664253886799582,0.0,0.0033664371657041794
90.987,-0.46443959542878993,-0.18873888626779717,0.0,0.003914162598469236
91.023,-0.3798829812247621,-0.2775802898586157,0.0,0.0040138371898824216
91.055,-0.2891068382689803,-0.3450128529839444,0.0,0.003979779541994644
91.087,-0.18082505857094827,-0.3708404083513251,0.0,0.003421371388081641
91.123,-0.020613214395648227,-0.3953018955949922,0.0,0.002470476106561002
91.155,0.10200883131413818,-0.36245973137849374,0.0,0.002232611497401267
91.187,0.218492186625059,-0.3271854196728509,0.0,0.00219998130238119
91.223,0.352143867947729,-0.2311833536786178,0.0,0.002665458154342911
91.255,0.4282371826951816,-0.11255356181872879,0.0,0.0034457548780263527
91.287,0.47835305415442897,-0.05100527645931522,0.0,0.004283618138578636
91.323,0.4997072261777749,0.07413520857895514,0.0,0.004755973288051302
91.355,0.4803217589603917,0.19583893784804157,0.0,0.004359883920103252
91.387,0.4316976432090535,0.25790491127435533,0.0,0.003839209564914502
91.423,0.3266863214435453,0.319570728542076,0.0,0.0037587347402780087
91.455,0.22398097671973455,0.34777929674502633,0.0,0.003753599607910681
91.487,0.10757877005561156,0.350371821002973,0.0,0.003683553435015378
91.523,-0.05660533523742381,0.3323074218734725,0.0,0.003485840769351968
91.555,-0.17673742190715552,0.2846930675679251,0.0,0.0031556378106286746
91.587,-0.2861046421696302,0.24848379916349198,0.0,0.0035234355379617486
91.623,-0.40374403452756835,0.1570563984459225,0.0,0.003988921033824952
91.655,-0.4638106372446274,0.050681406525144974,0.0,0.004405978377214332
91.687,-0.49547712468920835,-0.00937403295805638,0.0,0.0042169289761905485
91.723,-0.4903823715021659,-0.12687423386954366,0.0,0.0038549131149344788
91.755,-0.4513377152850274,-0.23068208589028164,0.0,0.0034328811827281183
91.787,-0.38456133150260435,-0.2785971540350534,0.0,0.0032199626006017773
91.823,-0.2596489664391369,-0.34146528069764553,0.0,0.002970482245837208
91.855,-0.14649459917294597,-0.362511476874855,0.0,0.002923341017338862
91.887,-0.024285162791875946,-0.35464542821549794,0.0,0.0030111967362777673
91.923,0.1397270801689843,-0.3163432108792617,0.0,0.0030837328850183443
91.955,0.2537090259606902,-0.24638586323277448,0.0,0.0030087921556522803
91.987,0.3520769538156373,-0.20037998029909637,0.0,0.0029761182836711866
92.023,0.4486077222657434,-0.09323839262522197,0.0,0.0036085603070601198
92.055,0.4892094592082715,0.021945093433434662,0.0,0.004109353421888208
92.087,0.4995757561347713,0.07993950866636043,0.0,0.004207639083232214
92.123,0.4654793968641096,0.18604092129559854,0.0,0.0042834135273919875
92.155,0.4059806462363577,0.28002506763822016,0.0,0.004129327459565434
92.187,0.3213026792000211,0.3181322149507068,0.0,0.0038503033926949198
92.223,0.17845027708567746,0.36624743669045223,0.0,0.0035597814875339916
92.255,0.05744256870922406,0.36826845379658724,0.0,0.003339403067086591
92.287,-0.067173225301502,0.35411325283330874,0.0,0.0032062874634592197
92.323,-0.22558543034128578,0.2961957942811838,0.0,0.0032756765661339777
92.355,-0.3290031594284559,0.20974518947057091,0.0,0.004233884526846878
92.387,-0.4119742514585823,0.15793141960785306,0.0,0.004639332781963103
92.423,-0.4820514793128052,0.047737975298288285,0.0,0.00526288640399985
92.455,-0.499915561742942,-0.06817834578903804,0.0,0.005630894045688394
92.487,-0.48659499676369317,-0.12653383944352362,0.0,0.0054614786570860345
92.523,-0.4219841702303766,-0.23685357623877082,0.0,0.004939341592559811
92.555,-0.34227355294899103,-0.3242435827252481,0.0,0.004203153827731449
92.587,-0.24113351279476575,-0.3537096168339703,0.0,0.0037926261799209843
92.623,-0.08399324569666243,-0.37283118574509183,0.0,0.003481440509678241
92.655,0.04103013514380383,-0.34576835754451224,0.0,0.0035012385735026462
92.687,0.16352343337467964,-0.3148581078551671,0.0,0.0036000737725371146
92.723,0.3097116294313875,-0.23359163940560157,0.0,0.003427511664816352
92.755,0.39756745453165593,-0.13174396909799832,0.0,0.0031170492687066565
92.787,0.4604799886824871,-0.07593328310689124,0.0,0.0032668750941723577
