Topic,Message,Time
/mavros/local_position/pose,"header: 
  seq: 1231
  stamp: 
    secs: 46
    nsecs: 846000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.700812339782715
    y: -5.127636432647705
    z: 1.025044322013855
  orientation: 
    x: -0.0031464756097587796
    y: -0.03199961541025965
    z: 0.1755504327392125
    w: -0.9839451946167166",46847000000
/mavros/imu/data,"header: 
  seq: 2133
  stamp: 
    secs: 46
    nsecs: 855000000
  frame_id: ""base_link""
orientation: 
  x: -0.002816061439590576
  y: -0.030500010783906798
  z: 0.17570157133797254
  w: -0.9839669423905484
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.00379463960416615
  y: -0.15189625322818756
  z: -0.01733759790658949
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.30013129115104675
  y: -0.002234660089014767
  z: 9.744864463806152
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",46855000000
/mavros/imu/data,"header: 
  seq: 2134
  stamp: 
    secs: 46
    nsecs: 875000000
  frame_id: ""base_link""
orientation: 
  x: -0.002438839242883979
  y: -0.028678337063390905
  z: 0.17584158316872578
  w: -0.9839976252962641
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: -0.004542187321931124
  y: -0.1555875837802887
  z: -0.013709913939237576
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.4022103250026703
  y: -0.04473933205008387
  z: 9.815361976623535
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",46875000000
/mavros/local_position/pose,"header: 
  seq: 1232
  stamp: 
    secs: 46
    nsecs: 879000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.72379207611084
    y: -5.135591983795166
    z: 1.0246539115905762
  orientation: 
    x: -0.002438839242883979
    y: -0.028678337063390905
    z: 0.17584158316872578
    w: -0.9839976252962641",46879000000
/mavros/imu/data,"header: 
  seq: 2135
  stamp: 
    secs: 46
    nsecs: 895000000
  frame_id: ""base_link""
orientation: 
  x: -0.00223746423487696
  y: -0.02749886804452566
  z: 0.17594846757654936
  w: -0.984012713868031
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.0034130350686609745
  y: -0.14994481205940247
  z: -0.012160102836787682
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.3428803086280823
  y: -0.05092800781130671
  z: 9.810388565063477
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",46895000000
/mavros/local_position/pose,"header: 
  seq: 1233
  stamp: 
    secs: 46
    nsecs: 911000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.757111549377441
    y: -5.1470818519592285
    z: 1.0242383480072021
  orientation: 
    x: -0.00223746423487696
    y: -0.02749886804452566
    z: 0.17594846757654936
    w: -0.984012713868031",46911000000
/mavros/imu/data,"header: 
  seq: 2136
  stamp: 
    secs: 46
    nsecs: 914000000
  frame_id: ""base_link""
orientation: 
  x: -0.0019862966766213655
  y: -0.025986650973755927
  z: 0.17607591964644637
  w: -0.984031595656164
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.0026671485975384712
  y: -0.1561203896999359
  z: -0.014513005502521973
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.27360060811042786
  y: -0.05895636975765108
  z: 9.777761459350586
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",46914000000
/mavros/imu/data,"header: 
  seq: 2137
  stamp: 
    secs: 46
    nsecs: 935000000
  frame_id: ""base_link""
orientation: 
  x: -0.0017782993450420723
  y: -0.024460371343562732
  z: 0.17624370625036817
  w: -0.9840410786970789
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.007557133678346872
  y: -0.14845985174179077
  z: -0.016825111582875234
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.300998717546463
  y: 0.0041305236518395004
  z: 9.784273147583008
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",46935000000
/mavros/local_position/pose,"header: 
  seq: 1234
  stamp: 
    secs: 46
    nsecs: 947000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.784100532531738
    y: -5.156363010406494
    z: 1.0240592956542969
  orientation: 
    x: -0.0017782993450420723
    y: -0.024460371343562732
    z: 0.17624370625036817
    w: -0.9840410786970789",46947000000
/mavros/imu/data,"header: 
  seq: 2138
  stamp: 
    secs: 46
    nsecs: 955000000
  frame_id: ""base_link""
orientation: 
  x: -0.0015286266828195999
  y: -0.02306655398988321
  z: 0.17636340330013917
  w: -0.9840536384579351
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.006081187631934881
  y: -0.13705602288246155
  z: -0.011472005397081358
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.30780452489852905
  y: -0.07888482511043428
  z: 9.806517601013184
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",46955000000
/mavros/imu/data,"header: 
  seq: 2139
  stamp: 
    secs: 46
    nsecs: 975000000
  frame_id: ""base_link""
orientation: 
  x: -0.0013573735006077088
  y: -0.021775759339032506
  z: 0.17647066702959935
  w: -0.9840641330232143
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.005651405546814203
  y: -0.12659677863121033
  z: -0.008722347207367405
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.3006654679775238
  y: -0.0457136482000339
  z: 9.743341445922852
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",46975000000
/mavros/local_position/pose,"header: 
  seq: 1235
  stamp: 
    secs: 46
    nsecs: 979000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.807748794555664
    y: -5.16450834274292
    z: 1.0238854885101318
  orientation: 
    x: -0.0013573735006077088
    y: -0.021775759339032506
    z: 0.17647066702959935
    w: -0.9840641330232143",46979000000
/mavros/imu/data,"header: 
  seq: 2140
  stamp: 
    secs: 46
    nsecs: 995000000
  frame_id: ""base_link""
orientation: 
  x: -0.0011344094279954913
  y: -0.02025716426470296
  z: 0.17660747569986568
  w: -0.9840722252181284
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.0073753404431045055
  y: -0.12459993362426758
  z: -0.015003365464508518
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.36672359704971313
  y: 0.01187386363744856
  z: 9.816466331481934
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",46995000000
/mavros/local_position/pose,"header: 
  seq: 1236
  stamp: 
    secs: 47
    nsecs:  11000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.841821670532227
    y: -5.176192283630371
    z: 1.0237654447555542
  orientation: 
    x: -0.0011344094279954913
    y: -0.02025716426470296
    z: 0.17660747569986568
    w: -0.9840722252181284",47011000000
/mavros/imu/data,"header: 
  seq: 2141
  stamp: 
    secs: 47
    nsecs:  15000000
  frame_id: ""base_link""
orientation: 
  x: -0.0010124976930442069
  y: -0.01927308869407873
  z: 0.17670382339556157
  w: -0.9840749226164331
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.008253907784819603
  y: -0.12220223248004913
  z: -0.014663902111351474
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.40863537788391113
  y: 0.042036861181260356
  z: 9.786788940429688
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47015000000
/mavros/imu/data,"header: 
  seq: 2142
  stamp: 
    secs: 47
    nsecs:  35000000
  frame_id: ""base_link""
orientation: 
  x: -0.0008410159958880466
  y: -0.017962625294408105
  z: 0.17684391952001177
  w: -0.9840745854416451
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.009241844527423382
  y: -0.10516256839036942
  z: -0.011295487172901618
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.35824525356292725
  y: -0.07833902537822604
  z: 9.751581192016602
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47035000000
/mavros/local_position/pose,"header: 
  seq: 1237
  stamp: 
    secs: 47
    nsecs:  47000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.86921215057373
    y: -5.185531139373779
    z: 1.0237075090408325
  orientation: 
    x: -0.0008410159958880466
    y: -0.017962625294408105
    z: 0.17684391952001177
    w: -0.9840745854416451",47047000000
/mavros/imu/data,"header: 
  seq: 2143
  stamp: 
    secs: 47
    nsecs:  55000000
  frame_id: ""base_link""
orientation: 
  x: -0.0007783357296182515
  y: -0.017146604355320495
  z: 0.1769353360344319
  w: -0.9840728574208562
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.010225613601505756
  y: -0.09695248305797577
  z: -0.009013565257191646
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.40110325813293457
  y: 0.02127209678292394
  z: 9.777364730834961
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47055000000
/mavros/imu/data,"header: 
  seq: 2144
  stamp: 
    secs: 47
    nsecs:  75000000
  frame_id: ""base_link""
orientation: 
  x: -0.0006608757555409297
  y: -0.01609374117665944
  z: 0.17704643512710666
  w: -0.9840707500784306
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.006868788506835699
  y: -0.08617816865444183
  z: -0.010657290928065766
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.34396305680274963
  y: -0.11782392114400744
  z: 9.774624824523926
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47075000000
/mavros/local_position/pose,"header: 
  seq: 1238
  stamp: 
    secs: 47
    nsecs:  79000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.893152236938477
    y: -5.193675518035889
    z: 1.023500919342041
  orientation: 
    x: -0.0006608757555409297
    y: -0.01609374117665944
    z: 0.17704643512710666
    w: -0.9840707500784306",47079000000
/mavros/imu/data,"header: 
  seq: 2145
  stamp: 
    secs: 47
    nsecs:  95000000
  frame_id: ""base_link""
orientation: 
  x: -0.0005888784015721945
  y: -0.015367229607096838
  z: 0.1771027011698687
  w: -0.9840722252181285
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.00786153320223093
  y: -0.08973666280508041
  z: -0.005805690772831429
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.3389933109283447
  y: 0.04514485597610593
  z: 9.76153564453125
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47095000000
/mavros/local_position/pose,"header: 
  seq: 1239
  stamp: 
    secs: 47
    nsecs: 111000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.927416801452637
    y: -5.2053046226501465
    z: 1.0232675075531006
  orientation: 
    x: -0.0005888784015721945
    y: -0.015367229607096838
    z: 0.1771027011698687
    w: -0.9840722252181285",47111000000
/mavros/imu/data,"header: 
  seq: 2146
  stamp: 
    secs: 47
    nsecs: 115000000
  frame_id: ""base_link""
orientation: 
  x: -0.0005008099274306506
  y: -0.014530572517307081
  z: 0.177241237860924
  w: -0.9840600447789088
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.008174557238817215
  y: -0.08096011728048325
  z: -0.012183520942926396
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.35316941142082214
  y: -0.06456410884857058
  z: 9.765814781188965
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47115000000
/mavros/imu/data,"header: 
  seq: 2147
  stamp: 
    secs: 47
    nsecs: 135000000
  frame_id: ""base_link""
orientation: 
  x: -0.0004589923511737477
  y: -0.01358733263307835
  z: 0.1773765713914925
  w: -0.9840491287451445
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.009350498206913471
  y: -0.07915407419204712
  z: -0.007500077597796907
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.2988947629928589
  y: -0.07201461493968844
  z: 9.760505676269531
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47135000000
/mavros/local_position/pose,"header: 
  seq: 1240
  stamp: 
    secs: 47
    nsecs: 147000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.954849243164062
    y: -5.2146315574646
    z: 1.0231226682662964
  orientation: 
    x: -0.0004589923511737477
    y: -0.01358733263307835
    z: 0.1773765713914925
    w: -0.9840491287451445",47147000000
/mavros/imu/data,"header: 
  seq: 2148
  stamp: 
    secs: 47
    nsecs: 155000000
  frame_id: ""base_link""
orientation: 
  x: -0.00043227520048488887
  y: -0.012953862865781582
  z: 0.177492770252837
  w: -0.9840367797185308
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.010042442008852959
  y: -0.08037873357534409
  z: -0.013375371694564809
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.30776435136795044
  y: -0.04617824777960658
  z: 9.756418228149414
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47155000000
/mavros/imu/data,"header: 
  seq: 2149
  stamp: 
    secs: 47
    nsecs: 175000000
  frame_id: ""base_link""
orientation: 
  x: -0.000413957126450842
  y: -0.012027992751495405
  z: 0.17762747158067788
  w: -0.9840243042513716
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.011102888733148575
  y: -0.07710307836532593
  z: -0.0105803133919835
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.29894912242889404
  y: -0.05625498294830202
  z: 9.802116394042969
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47175000000
/mavros/local_position/pose,"header: 
  seq: 1241
  stamp: 
    secs: 47
    nsecs: 179000000
  frame_id: ""map""
pose: 
  position: 
    x: 14.978784561157227
    y: -5.222757339477539
    z: 1.0229241847991943
  orientation: 
    x: -0.000413957126450842
    y: -0.012027992751495405
    z: 0.17762747158067788
    w: -0.9840243042513716",47179000000
/mavros/imu/data,"header: 
  seq: 2150
  stamp: 
    secs: 47
    nsecs: 195000000
  frame_id: ""base_link""
orientation: 
  x: -0.00042723009100923255
  y: -0.011453003712141026
  z: 0.17769077614714124
  w: -0.9840196680980353
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.01308093685656786
  y: -0.06921656429767609
  z: -0.00743325473740696
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.3669528067111969
  y: 0.005940336734057672
  z: 9.791757583618164
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47195000000
/mavros/local_position/pose,"header: 
  seq: 1242
  stamp: 
    secs: 47
    nsecs: 211000000
  frame_id: ""map""
pose: 
  position: 
    x: 15.012795448303223
    y: -5.234188079833984
    z: 1.0226448774337769
  orientation: 
    x: -0.00042723009100923255
    y: -0.011453003712141026
    z: 0.17769077614714124
    w: -0.9840196680980353",47211000000
/mavros/imu/data,"header: 
  seq: 2151
  stamp: 
    secs: 47
    nsecs: 215000000
  frame_id: ""base_link""
orientation: 
  x: -0.00040517510616463814
  y: -0.010754338367826223
  z: 0.17776621900597567
  w: -0.9840140204203349
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.008350544609129429
  y: -0.06638862937688828
  z: -0.00719476677477359
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.34179702401161194
  y: -0.07816287875175355
  z: 9.888860702514648
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47215000000
/mavros/imu/data,"header: 
  seq: 2152
  stamp: 
    secs: 47
    nsecs: 235000000
  frame_id: ""base_link""
orientation: 
  x: -0.00035944281208003106
  y: -0.010035916688271935
  z: 0.17782981860037866
  w: -0.9840100164697264
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.006657866295427084
  y: -0.07226458191871643
  z: -0.00559578835964202
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.3526715338230133
  y: -0.06975478678941606
  z: 9.839092254638672
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47235000000
/mavros/local_position/pose,"header: 
  seq: 1243
  stamp: 
    secs: 47
    nsecs: 247000000
  frame_id: ""map""
pose: 
  position: 
    x: 15.039608001708984
    y: -5.243088722229004
    z: 1.0226048231124878
  orientation: 
    x: -0.00035944281208003106
    y: -0.010035916688271935
    z: 0.17782981860037866
    w: -0.9840100164697264",47247000000
/mavros/imu/data,"header: 
  seq: 2153
  stamp: 
    secs: 47
    nsecs: 255000000
  frame_id: ""base_link""
orientation: 
  x: -0.0003134253682234687
  y: -0.009379326411116655
  z: 0.17794159204262955
  w: -0.9839963608908089
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.008575244806706905
  y: -0.061474017798900604
  z: -0.010525178164243691
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.34318047761917114
  y: 0.011124808341265923
  z: 9.786489486694336
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47255000000
/mavros/imu/data,"header: 
  seq: 2154
  stamp: 
    secs: 47
    nsecs: 275000000
  frame_id: ""base_link""
orientation: 
  x: -0.00026632626501254527
  y: -0.008805295554021389
  z: 0.17806626242052476
  w: -0.9839790806829194
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.004218773450702429
  y: -0.057312820106744766
  z: -0.017104038968682282
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.4279745817184448
  y: -0.08048789948224902
  z: 9.780108451843262
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47275000000
/mavros/local_position/pose,"header: 
  seq: 1244
  stamp: 
    secs: 47
    nsecs: 279000000
  frame_id: ""map""
pose: 
  position: 
    x: 15.062894821166992
    y: -5.250789642333984
    z: 1.022601842880249
  orientation: 
    x: -0.00026632626501254527
    y: -0.008805295554021389
    z: 0.17806626242052476
    w: -0.9839790806829194",47279000000
/mavros/imu/data,"header: 
  seq: 2155
  stamp: 
    secs: 47
    nsecs: 295000000
  frame_id: ""base_link""
orientation: 
  x: -0.0003300677757569538
  y: -0.00825427983966336
  z: 0.17818507438647696
  w: -0.9839623483840606
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.020971426740288734
  y: -0.05545883625745773
  z: -0.012069450691342347
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.36468589305877686
  y: -0.06414960324764132
  z: 9.75805377960205
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47295000000
/mavros/local_position/pose,"header: 
  seq: 1245
  stamp: 
    secs: 47
    nsecs: 311000000
  frame_id: ""map""
pose: 
  position: 
    x: 15.09603214263916
    y: -5.261804580688477
    z: 1.02268648147583
  orientation: 
    x: -0.0003300677757569538
    y: -0.00825427983966336
    z: 0.17818507438647696
    w: -0.9839623483840606",47311000000
/mavros/imu/data,"header: 
  seq: 2156
  stamp: 
    secs: 47
    nsecs: 315000000
  frame_id: ""base_link""
orientation: 
  x: -0.0004128445155046042
  y: -0.007814747807972706
  z: 0.17829533054218155
  w: -0.9839459111131413
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.018881797790527344
  y: -0.03961869329214096
  z: -0.01542060356587171
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.3813828229904175
  y: 0.006268355995417844
  z: 9.826858520507812
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47315000000
/mavros/imu/data,"header: 
  seq: 2157
  stamp: 
    secs: 47
    nsecs: 335000000
  frame_id: ""base_link""
orientation: 
  x: -0.0005506288194595419
  y: -0.00743197441033607
  z: 0.1784373232748147
  w: -0.9839230253743999
orientation_covariance: [1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]
angular_velocity: 
  x: 0.020029710605740547
  y: -0.027745906263589862
  z: -0.01514792442321777
angular_velocity_covariance: [1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07, 0.0, 0.0, 0.0, 1.2184696791468346e-07]
linear_acceleration: 
  x: -0.32330331206321716
  y: -0.024652536958454836
  z: 9.822235107421875
linear_acceleration_covariance: [8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08, 0.0, 0.0, 0.0, 8.999999999999999e-08]",47335000000
/mavros/local_position/pose,"header: 
  seq: 1246
  stamp: 
    secs: 47
    nsecs: 347000000
  frame_id: ""map""
pose: 
  position: 
    x: 15.122413635253906
    y: -5.270622730255127
    z: 1.022831678390503
  orientation: 
    x: -0.0005506288194595419
    y: -0.00743197441033607
    z: 0.1784373232748147
    w: -0.9839230253743999",47347000000
